cod_transacao;num_conta;data_transacao;nome_transacao;valor_transacao
48249;479;2022-12-30 00:00:00.61597 UTC;Compra Débito;-33009
24412;885;2018-08-21 18:16:39 UTC;Compra Crédito;-33004
60865;561;2022-02-10 00:32:12 UTC;TED - Realizado;-32960
39588;153;2017-05-16 17:29:57 UTC;Compra Crédito;-32956
45483;594;2021-12-05 05:54:04 UTC;Compra Crédito;-32938
65421;155;2018-06-11 00:37:14 UTC;Compra Crédito;-32911
14119;441;2020-06-18 06:51:16 UTC;Compra Crédito;-32901
18881;290;2018-03-02 08:46:26 UTC;Compra Crédito;-32893
25058;134;2015-04-08 13:21:58 UTC;Compra Débito;-32878
14907;584;2015-04-06 15:04:13 UTC;Compra Débito;-32861
69323;64;2022-01-28 20:05:46 UTC;Compra Crédito;-32761
48112;625;2022-12-24 02:06:33 UTC;Compra Crédito;-32738
62373;704;2022-12-24 13:32:58 UTC;Pagamento de boleto;-32712
6608;37;2022-07-11 05:49:43 UTC;Compra Crédito;-32709
5459;750;2015-04-13 17:02:18 UTC;Compra Crédito;-32679
36993;718;2021-12-01 11:04:26 UTC;Compra Débito;-32676
54758;248;2022-03-15 22:11:31 UTC;Compra Débito;-32639
68155;38;2022-12-30 00:00:00.952186 UTC;Compra Crédito;-32635
61889;906;2022-12-29 23:59:59.07605 UTC;Pix - Realizado;-32624
9129;544;2019-01-03 13:21:54 UTC;Compra Débito;-32619
34200;26;2013-10-30 08:26:47 UTC;Compra Débito;-32606
18256;715;2020-09-16 08:34:07 UTC;Compra Crédito;-32584
62351;980;2022-12-30 00:00:00.741692 UTC;Pix - Realizado;-32556
58998;774;2022-12-08 23:04:59 UTC;Compra Débito;-32525
64043;894;2022-09-29 20:05:37 UTC;Pix - Realizado;-32495
53681;263;2022-12-30 00:00:00.192547 UTC;Compra Débito;-32492
17698;807;2022-12-29 23:39:03 UTC;Compra Crédito;-32416
36311;292;2021-11-09 03:23:40 UTC;Compra Débito;-32336
6984;986;2016-03-02 05:26:21 UTC;Compra Crédito;-32335
62003;316;2022-12-29 23:59:59 UTC;Pix - Realizado;-32329
69973;391;2022-10-11 00:27:20 UTC;DOC - Realizado;-32320
60131;206;2022-02-17 18:01:15 UTC;Compra Débito;-32216
52999;885;2019-06-06 23:26:43 UTC;Compra Débito;-32135
51306;659;2017-06-23 00:30:58 UTC;Compra Crédito;-32126
41118;374;2020-02-14 12:08:15 UTC;Compra Crédito;-32125
23839;638;2021-09-14 15:26:09 UTC;Compra Crédito;-32117
18413;924;2022-01-03 07:09:37 UTC;Pix - Realizado;-32069
10328;116;2015-01-07 22:31:46 UTC;Compra Crédito;-31951
26014;689;2018-06-30 02:10:08 UTC;Compra Débito;-31945
49134;181;2022-09-29 18:35:21 UTC;Compra Crédito;-31918
44334;812;2021-04-10 18:14:35 UTC;TED - Realizado;-31910
71424;839;2019-01-23 15:28:20 UTC;Compra Crédito;-31896
31530;128;2021-06-12 15:48:37 UTC;Compra Crédito;-31859
45419;215;2022-12-29 23:59:59.024866 UTC;Compra Débito;-31841
20001;328;2017-08-17 19:32:47 UTC;Compra Débito;-31838
56646;436;2022-12-29 23:59:23 UTC;Compra Débito;-31782
17530;759;2022-04-25 13:21:16 UTC;Compra Débito;-31776
23720;67;2020-07-15 12:37:19 UTC;Compra Débito;-31754
33952;807;2022-12-30 00:00:00.671565 UTC;Compra Crédito;-31725
19001;817;2022-01-09 17:08:59 UTC;Pix - Realizado;-31706
12801;928;2023-01-08 18:51:04.005626 UTC;Compra Débito;-31688
56901;102;2022-12-29 23:59:59.578359 UTC;Compra Crédito;-31581
36631;940;2022-06-24 01:28:02 UTC;Compra Débito;-31551
16381;889;2022-12-29 13:37:04 UTC;Compra Débito;-31545
19799;367;2018-11-01 05:05:03 UTC;Compra Crédito;-31527
38986;895;2022-12-30 00:00:00.760035 UTC;Compra Débito;-31415
13423;709;2021-03-30 04:55:13 UTC;Compra Débito;-31396
14202;888;2016-06-06 13:46:10 UTC;Compra Débito;-31356
7045;37;2022-07-24 04:18:23 UTC;Compra Crédito;-31345
16287;873;2022-03-07 11:49:08 UTC;Compra Débito;-31309
33014;719;2017-12-24 04:09:47 UTC;Compra Débito;-31305
26829;333;2021-07-08 16:35:59 UTC;Compra Crédito;-31299
36455;145;2014-01-12 11:00:40 UTC;Compra Débito;-31295
65750;978;2022-12-30 00:00:00.060127 UTC;Pix - Realizado;-31176
34922;457;2020-12-12 07:29:21 UTC;Compra Crédito;-31136
36388;584;2015-06-29 06:49:33 UTC;Pagamento de boleto;-31082
48600;838;2019-03-20 02:18:30 UTC;Compra Crédito;-31079
42055;715;2022-12-27 08:34:58 UTC;Pix - Realizado;-31077
63240;407;2021-06-08 13:22:38 UTC;Compra Crédito;-31043
17069;989;2022-01-09 00:18:31 UTC;Compra Crédito;-31027
9126;19;2019-10-17 20:33:57 UTC;Compra Crédito;-30976
65117;134;2017-01-16 13:38:31 UTC;Compra Crédito;-30889
40920;10;2022-12-15 11:03:43 UTC;Pix - Realizado;-30876
60473;341;2022-12-28 02:18:16 UTC;Compra Crédito;-30874
50837;864;2021-08-12 17:51:57 UTC;Pix - Realizado;-30856
28907;691;2020-12-19 10:40:35 UTC;Compra Débito;-30793
7650;250;2019-01-04 01:29:34 UTC;Compra Crédito;-30769
54156;456;2021-12-03 16:58:27 UTC;Pix - Realizado;-30755
24521;200;2018-07-21 15:29:57 UTC;TED - Realizado;-30740
16924;96;2022-12-27 09:53:11 UTC;Compra Débito;-30738
16703;187;2022-12-28 11:38:58 UTC;Compra Crédito;-30735
42928;459;2020-12-07 12:46:37 UTC;Pix - Realizado;-30735
64958;444;2022-12-30 00:00:00.731693 UTC;Compra Crédito;-30682
54799;513;2022-12-30 00:00:00.822464 UTC;Compra Débito;-30678
58782;635;2022-12-30 00:00:00.705638 UTC;Pix - Realizado;-30599
6112;549;2019-07-12 04:42:11 UTC;Compra Débito;-30588
21958;982;2022-12-20 00:27:09 UTC;Pix - Realizado;-30571
29091;622;2020-08-17 19:48:50 UTC;Compra Débito;-30539
29826;455;2019-01-14 23:54:49 UTC;Compra Débito;-30527
44075;9;2022-12-30 16:23:13.559522 UTC;Pix - Realizado;-30523
48353;656;2020-08-22 20:04:08 UTC;Compra Crédito;-30511
32532;464;2022-12-29 22:22:52 UTC;Compra Débito;-30508
5043;203;2016-09-03 17:09:58 UTC;Compra Crédito;-30448
63690;933;2017-03-31 00:22:37 UTC;Compra Débito;-30429
20440;4;2019-11-05 21:08:17 UTC;Compra Débito;-30427
9907;841;2020-05-12 18:08:56 UTC;Compra Crédito;-30422
4830;456;2018-08-24 07:51:35 UTC;Compra Débito;-30387
27670;100;2022-02-15 15:24:23 UTC;Compra Crédito;-30362
5928;76;2015-12-04 22:47:47 UTC;Compra Crédito;-30333
61275;642;2022-12-29 23:59:59.272949 UTC;Compra Crédito;-30313
48828;166;2019-07-17 20:10:55 UTC;Compra Débito;-30283
37672;680;2018-09-09 12:42:49 UTC;Compra Crédito;-30281
58259;885;2020-08-07 21:26:02 UTC;Compra Débito;-30268
25275;942;2020-03-03 03:53:48 UTC;Compra Débito;-30261
67049;238;2022-12-29 23:59:59.527308 UTC;Compra Crédito;-30198
35953;699;2022-12-28 10:53:58 UTC;Compra Crédito;-30151
13949;11;2011-08-23 20:10:00 UTC;Compra Crédito;-30108
59835;476;2019-11-09 11:15:54 UTC;Compra Crédito;-30096
41414;414;2019-04-01 06:05:46 UTC;Compra Crédito;-30094
51583;780;2021-11-19 06:40:14 UTC;Compra Débito;-30073
52190;707;2018-06-28 13:19:42 UTC;Compra Crédito;-30068
38523;442;2023-01-15 15:57:23.806705 UTC;Compra Crédito;-30055
54404;838;2019-04-03 05:19:56 UTC;TED - Realizado;-30010
17085;501;2021-11-20 02:11:00 UTC;Pix - Realizado;-30005
47130;279;2022-12-29 23:59:59.263571 UTC;Compra Crédito;-30002
29539;350;2020-05-22 00:00:30 UTC;Compra Crédito;-29987
22870;766;2022-09-25 09:17:26 UTC;Compra Débito;-29893
62747;48;2022-12-29 06:09:28 UTC;Compra Débito;-29856
27464;953;2022-12-29 19:54:56 UTC;Compra Crédito;-29832
11734;770;2022-12-29 00:26:43 UTC;Compra Débito;-29814
3097;73;2012-11-15 12:32:06 UTC;Compra Débito;-29808
4880;698;2019-02-02 09:18:47 UTC;Compra Débito;-29792
62924;749;2021-05-12 06:11:10 UTC;Compra Crédito;-29773
52731;940;2022-10-14 12:44:38 UTC;Pix - Realizado;-29681
57035;833;2020-08-27 12:20:59 UTC;Compra Débito;-29664
14218;669;2018-04-20 21:38:23 UTC;Compra Débito;-29643
61471;944;2022-12-30 00:00:00.279071 UTC;Compra Crédito;-29621
62325;518;2022-12-29 20:06:38 UTC;Pix - Realizado;-29619
18979;380;2019-11-02 21:02:06 UTC;Compra Crédito;-29583
19872;668;2022-12-29 23:33:16 UTC;Compra Crédito;-29532
1541;364;2013-10-21 15:10:40 UTC;Compra Débito;-29517
48726;110;2022-12-29 23:58:42 UTC;Pix - Realizado;-29493
70291;853;2022-12-30 00:00:00.748244 UTC;Compra Crédito;-29486
56087;944;2022-12-30 00:00:00.586285 UTC;Compra Crédito;-29471
53260;948;2022-10-17 04:49:44 UTC;Compra Crédito;-29437
57211;495;2022-12-30 00:00:00.664537 UTC;Pix - Realizado;-29413
32810;83;2022-12-29 23:59:59.576869 UTC;Compra Débito;-29349
26818;470;2021-04-06 17:24:32 UTC;TED - Realizado;-29320
38671;806;2021-12-01 04:56:54 UTC;Compra Crédito;-29303
25595;664;2022-03-16 07:40:19 UTC;Pix - Realizado;-29301
31177;824;2016-07-15 22:23:31 UTC;Compra Débito;-29296
63369;995;2022-12-30 00:00:00.778241 UTC;Compra Débito;-29296
40197;15;2022-12-30 00:00:00.88073 UTC;Compra Crédito;-29287
4732;598;2015-06-25 22:47:04 UTC;Compra Débito;-29257
33164;139;2020-08-03 04:54:14 UTC;Compra Crédito;-29223
60948;807;2022-12-30 00:00:00.657835 UTC;DOC - Realizado;-29200
13471;972;2010-09-09 06:09:58 UTC;Compra Crédito;-29189
56670;872;2022-12-30 00:00:00.420088 UTC;Compra Débito;-29187
40152;671;2022-12-29 23:59:35 UTC;Pix - Realizado;-29176
54239;487;2022-12-29 23:59:59.4718 UTC;Compra Crédito;-29173
13112;27;2022-12-29 18:24:53 UTC;Pix - Realizado;-29154
55607;775;2020-12-01 16:48:21 UTC;Compra Débito;-29105
33532;185;2013-02-28 15:53:10 UTC;Compra Débito;-29095
50066;179;2022-12-29 23:59:59 UTC;Pix - Realizado;-29057
49538;999;2022-12-29 23:59:59.961723 UTC;Pix - Realizado;-29049
71271;770;2022-12-29 23:59:59.127275 UTC;DOC - Realizado;-29020
44185;442;2023-01-15 15:57:23.841232 UTC;TED - Realizado;-28960
25112;699;2022-10-14 10:21:13 UTC;Pix - Realizado;-28932
12029;241;2021-03-25 23:57:18 UTC;Compra Crédito;-28887
65416;123;2022-12-29 23:59:59.897614 UTC;Compra Crédito;-28878
31858;929;2020-12-24 01:04:50 UTC;DOC - Realizado;-28870
60616;932;2022-12-29 21:02:54 UTC;Compra Crédito;-28813
40600;403;2022-12-29 23:44:45 UTC;Compra Débito;-28793
20788;933;2016-03-12 06:29:14 UTC;Compra Crédito;-28777
43568;749;2020-02-13 10:34:34 UTC;Compra Crédito;-28768
53512;178;2022-12-29 23:59:59.390512 UTC;Pix - Realizado;-28762
21419;302;2018-01-26 09:48:31 UTC;Compra Crédito;-28751
69649;484;2022-12-29 23:59:59.812409 UTC;Pix - Realizado;-28743
29255;95;2022-09-15 06:35:15 UTC;Compra Débito;-28739
51397;308;2022-12-29 23:10:59 UTC;Pix - Realizado;-28702
53703;5;2017-09-16 01:51:14 UTC;Compra Crédito;-28685
26379;784;2022-12-29 12:43:17 UTC;Compra Crédito;-28685
57734;544;2022-02-22 15:06:51 UTC;Compra Débito;-28648
60699;539;2015-02-02 17:09:05 UTC;Compra Crédito;-28632
14812;946;2016-07-21 23:53:08 UTC;Compra Crédito;-28628
26944;415;2022-09-15 02:43:02 UTC;Pix - Realizado;-28598
20309;642;2022-12-19 17:46:07 UTC;Compra Débito;-28597
33009;63;2020-01-07 07:59:43 UTC;Compra Débito;-28591
22387;277;2016-03-30 15:08:28 UTC;Compra Débito;-28548
35142;556;2022-03-01 08:45:15 UTC;Compra Crédito;-28531
49209;385;2021-07-11 09:49:50 UTC;Pagamento de boleto;-28498
71820;859;2022-12-30 00:00:00.920671 UTC;Pix - Realizado;-28485
11324;231;2012-12-25 06:40:12 UTC;Compra Crédito;-28468
48783;845;2022-12-30 00:00:00.983459 UTC;Compra Débito;-28433
59158;441;2022-12-29 23:53:39 UTC;Compra Crédito;-28429
52162;868;2022-12-30 00:00:00.27616 UTC;Compra Crédito;-28424
43183;452;2022-12-29 23:57:15 UTC;Pix - Realizado;-28399
29827;226;2020-10-20 13:49:08 UTC;Compra Crédito;-28372
62338;61;2022-10-02 14:05:04 UTC;Compra Crédito;-28353
12759;47;2022-11-18 04:59:02 UTC;Compra Crédito;-28343
46172;967;2019-03-06 17:16:06 UTC;Compra Crédito;-28339
2141;572;2022-04-08 10:38:09 UTC;Pix - Realizado;-28275
64824;941;2022-12-30 00:00:00.113397 UTC;Compra Débito;-28273
50223;239;2022-04-02 06:29:51 UTC;Compra Crédito;-28257
68979;94;2022-12-30 00:00:00.94754 UTC;Compra Crédito;-28213
44767;124;2022-12-30 00:00:00.532268 UTC;Compra Crédito;-28205
37872;827;2022-12-30 00:00:00.143156 UTC;Compra Crédito;-28187
37581;5;2017-05-25 23:31:26 UTC;Compra Débito;-28185
21872;802;2016-10-03 11:33:17 UTC;Compra Débito;-28166
47377;765;2022-12-29 23:59:59.38593 UTC;Compra Crédito;-28163
59064;379;2022-12-29 23:59:59.194571 UTC;Pix - Realizado;-28112
70558;827;2022-12-30 00:00:00.038647 UTC;Compra Crédito;-28103
65988;411;2022-12-29 23:59:59.476065 UTC;Pix - Realizado;-28082
30381;643;2022-12-29 22:59:51 UTC;Pagamento de boleto;-28082
33786;813;2022-10-22 06:06:13 UTC;Compra Crédito;-28068
22287;357;2022-02-21 01:11:33 UTC;Compra Crédito;-28068
47014;535;2020-04-27 03:41:47 UTC;Compra Débito;-28056
35660;982;2022-12-29 23:59:59.936999 UTC;Pix - Realizado;-28055
19412;703;2015-04-24 10:15:18 UTC;Compra Débito;-27982
37215;292;2022-04-13 20:17:52 UTC;Compra Débito;-27975
69052;258;2022-05-06 12:23:37 UTC;Compra Crédito;-27964
22885;455;2018-12-06 00:20:32 UTC;Compra Crédito;-27947
44308;511;2019-09-05 11:33:48 UTC;Compra Crédito;-27921
35316;655;2017-09-07 03:40:55 UTC;TED - Realizado;-27920
12220;800;2015-11-13 11:53:43 UTC;Compra Débito;-27878
54402;910;2017-10-13 14:39:41 UTC;Compra Crédito;-27875
46315;389;2022-12-29 23:55:16 UTC;Compra Débito;-27859
68377;141;2015-02-18 22:17:14 UTC;Compra Crédito;-27838
31105;748;2022-06-15 06:44:49 UTC;Compra Crédito;-27833
50896;592;2020-07-07 07:50:53 UTC;Compra Débito;-27792
16323;631;2011-03-26 22:16:02 UTC;Compra Crédito;-27786
55637;39;2022-12-29 23:59:59.500153 UTC;Pix - Realizado;-27779
36075;22;2022-10-23 02:29:12 UTC;Compra Crédito;-27775
60050;295;2022-12-12 21:41:56 UTC;Pix - Realizado;-27755
51424;508;2022-12-29 21:30:42 UTC;Compra Débito;-27746
70523;962;2022-12-29 23:59:59.17208 UTC;Pix - Realizado;-27702
47173;26;2020-07-08 00:25:01 UTC;Compra Débito;-27654
7741;502;2022-08-26 06:34:56 UTC;Compra Crédito;-27622
71745;419;2022-12-30 00:00:00.898288 UTC;Compra Crédito;-27611
64969;603;2022-12-28 18:06:18 UTC;Compra Crédito;-27577
55513;564;2017-05-19 00:38:01 UTC;Pagamento de boleto;-27574
36408;582;2018-01-02 02:09:01 UTC;Compra Crédito;-27556
30602;275;2022-12-29 21:30:56 UTC;Compra Crédito;-27547
13841;10;2021-01-07 00:22:43 UTC;Compra Crédito;-27538
5758;912;2020-09-26 07:00:23 UTC;Compra Débito;-27524
37674;302;2020-02-09 11:49:41 UTC;Pagamento de boleto;-27506
9193;802;2016-01-06 10:13:36 UTC;Compra Débito;-27499
6776;443;2022-02-28 03:55:17 UTC;Compra Débito;-27415
37097;376;2017-08-25 09:10:35 UTC;Compra Crédito;-27395
67073;206;2022-06-18 18:25:45 UTC;Compra Crédito;-27394
37006;590;2019-03-30 08:23:44 UTC;Compra Débito;-27387
23047;263;2022-12-25 21:12:15 UTC;Compra Crédito;-27387
26431;325;2016-09-18 00:56:38 UTC;Compra Crédito;-27386
15699;162;2013-04-17 05:30:14 UTC;Compra Débito;-27378
13759;796;2020-03-15 18:22:12 UTC;Compra Crédito;-27361
48804;945;2017-12-04 22:21:31 UTC;Compra Crédito;-27323
48221;854;2022-12-29 23:59:59.360072 UTC;Compra Débito;-27316
1001;473;2016-01-25 05:00:22 UTC;Compra Débito;-27292
19770;514;2022-12-29 23:59:41 UTC;Compra Crédito;-27289
52047;613;2021-11-13 22:32:28 UTC;DOC - Realizado;-27280
65919;546;2022-12-30 00:00:00.972551 UTC;Pix - Realizado;-27265
67572;430;2018-05-08 17:25:18 UTC;Compra Crédito;-27211
65923;434;2022-10-10 02:50:11 UTC;Compra Crédito;-27206
31527;701;2016-02-12 00:25:52 UTC;Pagamento de boleto;-27198
49284;957;2022-12-30 00:00:00.417969 UTC;Compra Crédito;-27169
6715;939;2022-12-26 05:45:30 UTC;Pix - Realizado;-27165
52881;182;2022-12-29 23:59:59.936714 UTC;Compra Crédito;-27146
43491;7;2022-12-30 00:00:00.851813 UTC;Pix - Realizado;-27144
59820;831;2022-12-24 08:00:15 UTC;Pix - Realizado;-27115
64624;561;2022-03-22 20:04:47 UTC;Compra Crédito;-27108
9918;421;2020-08-15 07:40:35 UTC;Compra Crédito;-27108
54003;166;2019-08-08 14:33:18 UTC;Compra Débito;-27084
69116;568;2022-12-29 23:59:59.263134 UTC;Compra Crédito;-27083
18332;793;2022-12-21 04:21:39 UTC;Compra Débito;-27069
58232;189;2022-10-12 19:59:23 UTC;Pix - Realizado;-27068
67225;316;2022-12-29 23:59:59.520297 UTC;Compra Crédito;-27054
35836;78;2022-12-29 20:06:46 UTC;Compra Crédito;-27051
52898;80;2020-06-29 00:44:38 UTC;Compra Débito;-27047
27927;225;2022-12-10 18:44:20 UTC;Compra Crédito;-27046
42096;551;2022-01-01 08:07:58 UTC;Compra Crédito;-27043
61969;767;2022-10-11 23:26:10 UTC;Compra Crédito;-27043
52641;35;2017-06-10 05:14:52 UTC;Compra Crédito;-27022
19589;660;2022-12-29 23:59:35 UTC;Compra Crédito;-26965
42995;429;2022-12-25 21:26:32 UTC;Compra Crédito;-26943
2759;759;2022-01-24 04:55:32 UTC;Compra Débito;-26941
46837;151;2019-01-04 13:35:15 UTC;Compra Crédito;-26934
42560;172;2021-06-07 18:59:34 UTC;Pix - Realizado;-26921
24461;600;2022-05-12 08:14:33 UTC;Compra Crédito;-26901
59964;117;2022-12-29 23:59:59.807379 UTC;DOC - Realizado;-26900
55991;162;2016-09-11 22:57:16 UTC;Compra Crédito;-26896
47057;611;2020-03-23 11:18:58 UTC;Compra Crédito;-26872
13855;990;2020-08-05 10:02:58 UTC;Compra Débito;-26865
2739;738;2018-12-27 03:58:24 UTC;Compra Crédito;-26835
25481;501;2022-03-13 15:59:08 UTC;Pix - Realizado;-26835
37402;471;2022-12-29 23:59:59.18698 UTC;Compra Crédito;-26818
67531;451;2013-08-28 18:53:23 UTC;Compra Crédito;-26802
9406;455;2018-09-13 14:43:47 UTC;Compra Crédito;-26775
29242;731;2018-06-05 22:23:30 UTC;DOC - Realizado;-26750
49853;876;2022-12-29 23:59:59.864906 UTC;Pix - Realizado;-26724
32680;259;2022-12-27 23:53:34 UTC;Compra Crédito;-26697
49108;420;2016-09-12 15:01:19 UTC;Compra Débito;-26682
45060;561;2021-11-12 03:12:25 UTC;Compra Débito;-26666
40819;990;2020-11-12 03:03:30 UTC;Compra Crédito;-26659
27916;582;2015-01-22 01:05:07 UTC;Compra Crédito;-26656
45248;958;2022-03-15 18:14:18 UTC;Compra Débito;-26626
25030;555;2013-11-20 15:28:28 UTC;Compra Crédito;-26597
69091;460;2022-11-16 21:20:42 UTC;Pix - Realizado;-26581
42269;933;2016-11-18 07:07:15 UTC;Compra Crédito;-26576
65685;35;2021-12-07 07:20:52 UTC;Compra Crédito;-26562
56195;770;2022-12-29 23:59:59.529046 UTC;DOC - Realizado;-26560
57927;153;2019-02-11 10:41:17 UTC;Compra Débito;-26554
57047;424;2022-12-29 23:59:59.557028 UTC;Compra Débito;-26554
33470;1;2018-02-19 17:44:22 UTC;TED - Realizado;-26550
34503;73;2015-03-25 05:57:27 UTC;Compra Crédito;-26549
3232;873;2021-08-14 01:59:47 UTC;Compra Crédito;-26537
65345;199;2022-12-28 20:26:42 UTC;Pix - Realizado;-26523
45659;515;2022-12-29 23:49:57 UTC;Pix - Realizado;-26518
24698;849;2022-12-19 15:59:16 UTC;Compra Débito;-26517
1878;717;2015-03-10 00:57:00 UTC;Compra Débito;-26514
21633;456;2020-10-08 16:47:34 UTC;Compra Crédito;-26501
56061;781;2018-12-04 21:38:59 UTC;Compra Crédito;-26448
18955;559;2016-10-04 14:47:35 UTC;Compra Crédito;-26426
2133;108;2017-06-25 09:02:27 UTC;Compra Crédito;-26426
25924;423;2020-07-05 00:51:01 UTC;Compra Crédito;-26423
49017;836;2022-12-30 00:00:00.680898 UTC;Compra Crédito;-26422
28504;436;2020-12-13 13:23:25 UTC;Pix - Realizado;-26356
44729;12;2022-09-08 14:42:48 UTC;Compra Crédito;-26343
42114;391;2021-03-15 18:32:41 UTC;Compra Crédito;-26339
38518;299;2022-12-30 00:00:00.843918 UTC;TED - Realizado;-26260
1837;45;2015-10-31 22:44:55 UTC;Compra Crédito;-26193
59764;103;2021-04-28 21:03:07 UTC;Compra Crédito;-26192
23377;24;2021-11-13 20:20:18 UTC;Compra Crédito;-26182
54440;180;2022-12-29 23:59:59.310633 UTC;Pix - Realizado;-26177
47771;880;2022-10-29 02:55:24 UTC;Compra Débito;-26152
11460;345;2018-09-25 12:30:31 UTC;Compra Débito;-26134
52327;718;2022-03-12 09:28:53 UTC;Compra Débito;-26133
58633;212;2022-12-24 04:22:41 UTC;Pix - Realizado;-26093
20690;135;2017-03-13 23:52:37 UTC;Compra Crédito;-26062
28047;862;2018-11-06 08:12:40 UTC;Compra Crédito;-26059
46147;781;2016-11-21 06:52:53 UTC;Compra Débito;-26053
16998;855;2017-05-15 04:20:21 UTC;Compra Débito;-26042
17589;469;2021-10-20 05:40:43 UTC;Compra Débito;-26042
47060;566;2017-12-24 08:53:31 UTC;Compra Débito;-26035
63721;878;2021-03-11 10:00:14 UTC;Compra Débito;-25976
12669;998;2014-02-14 08:45:02 UTC;Compra Crédito;-25973
4644;770;2022-10-15 14:53:05 UTC;Compra Crédito;-25965
51389;84;2022-12-21 23:16:51 UTC;Compra Crédito;-25951
66562;492;2022-12-30 00:00:00.204194 UTC;Compra Débito;-25903
71298;364;2019-02-23 16:47:04 UTC;Transferência entre CC - Débito;-25888
50981;278;2022-12-29 23:58:34 UTC;Pix - Realizado;-25881
42471;247;2022-12-27 13:52:32 UTC;Compra Crédito;-25878
71946;839;2019-10-04 10:15:58 UTC;Compra Crédito;-25875
57940;174;2022-08-04 06:28:09 UTC;Compra Débito;-25871
51947;819;2022-12-30 00:00:00.663613 UTC;Compra Débito;-25865
63394;857;2022-12-28 01:14:47 UTC;Compra Crédito;-25857
59486;426;2022-12-30 00:00:00.165143 UTC;Compra Crédito;-25849
49286;874;2022-12-29 23:59:59.459762 UTC;Compra Débito;-25845
40214;194;2021-02-10 20:22:24 UTC;TED - Realizado;-25830
12114;354;2020-06-06 19:17:20 UTC;Compra Crédito;-25825
12970;443;2022-03-01 11:18:20 UTC;Compra Crédito;-25818
28516;507;2020-01-12 05:56:43 UTC;Compra Débito;-25779
1350;846;2013-10-16 13:02:34 UTC;Compra Crédito;-25777
32569;395;2022-12-30 00:00:00.030493 UTC;Compra Débito;-25761
66986;289;2022-12-29 23:59:59.759924 UTC;Compra Crédito;-25747
14905;955;2020-11-01 10:13:06 UTC;Compra Crédito;-25747
12879;944;2020-06-22 04:12:37 UTC;Pagamento de boleto;-25746
43699;464;2022-12-29 23:59:59.658133 UTC;Compra Crédito;-25712
14418;411;2022-12-23 19:40:39 UTC;Compra Débito;-25702
